sp2en	C_4091c54577254d3f9adf00dda5ca551c	14	baking	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	15	no	0
sp2en	C_4091c54577254d3f9adf00dda5ca551c	15	none	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	15	of	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	15	that	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	16	photography	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	16	?	2
sp2en	C_4091c54577254d3f9adf00dda5ca551c	17	swiiming	2
sp2en	C_4091c54577254d3f9adf00dda5ca551c	17	at	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	17	night	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	18	i	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	18	have	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	18	3	2
sp2en	C_4091c54577254d3f9adf00dda5ca551c	18	friends	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	18	who	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	18	swim	2
sp2en	C_4091c54577254d3f9adf00dda5ca551c	19	yes	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	19	cooking	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	19	and	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	19	biology	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	19	i	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	19	already	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	19	clicked	2
sp2en	C_4091c54577254d3f9adf00dda5ca551c	19	that	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	20	none	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	20	of	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	20	mine	2
sp2en	C_4091c54577254d3f9adf00dda5ca551c	20	draw	2
sp2en	C_4091c54577254d3f9adf00dda5ca551c	21	two	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	21	travel	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	21	,	2
sp2en	C_4091c54577254d3f9adf00dda5ca551c	21	3	2
sp2en	C_4091c54577254d3f9adf00dda5ca551c	21	swim	2
sp2en	C_4091c54577254d3f9adf00dda5ca551c	22	none	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	23	no	0
sp2en	C_4091c54577254d3f9adf00dda5ca551c	23	astronomy	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	24	one	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	24	friend	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	24	sews	2
sp2en	C_4091c54577254d3f9adf00dda5ca551c	24	in	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	24	the	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	24	afternoon	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	25	yes	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	25	and	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	25	travels	2
sp2en	C_4091c54577254d3f9adf00dda5ca551c	25	at	1
sp2en	C_4091c54577254d3f9adf00dda5ca551c	25	night	1
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	0	what	1
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	0	?	2
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	0	jaja	2
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	0	you	1
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	0	are	1
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	0	crazy	2
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	1	you	1
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	1	lost	2
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	1	the	1
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	1	hope	2
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	2	si	0
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	2	trabaja	0
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	2	in	1
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	2	the	1
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	2	work	1
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	3	your	1
en_lex_soc	C_f08f041a1b754488bdc9c52425a20e81	3	bad	1
sp_lex	C_1db4a1d727464198a17f1ffbd713a9f7	0	como	0
sp_lex	C_1db4a1d727464198a17f1ffbd713a9f7	0	te	0
sp_lex	C_1db4a1d727464198a17f1ffbd713a9f7	0	va	0
sp_lex	C_1db4a1d727464198a17f1ffbd713a9f7	1	si	0
sp_lex	C_1db4a1d727464198a17f1ffbd713a9f7	2	yo	0
sp_lex	C_1db4a1d727464198a17f1ffbd713a9f7	2	tambien	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	0	not	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	0	really	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	0	but	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	0	tengo	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	0	amigos	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	0	que	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	0	les	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	0	gusta	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	0	hacer	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	0	cooking	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	1	si	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	1	tengo	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	1	unos	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	1	cuantos	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	1	amigos	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	1	que	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	1	trabajan	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	1	en	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	1	el	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	1	airport	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	2	nope	2
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	2	but	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	2	i	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	2	have	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	2	friends	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	2	from	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	2	biology	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	2	que	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	2	trabajan	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	2	en	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	2	la	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	2	officina	2
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	3	si	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	3	tengo	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	3	unos	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	3	cuantos	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	3	amigos	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	3	y	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	3	trabajan	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	3	en	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	3	el	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	3	zzoo	2
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	4	tienes	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	4	amigos	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	4	that	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	4	like	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	4	biology	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	4	?	2
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	5	no	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	5	,	2
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	5	pero	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	5	tengo	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	5	firends	2
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	5	that	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	5	like	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	5	to	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	5	correr	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	no	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	i	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	do	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	nt	2
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	know	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	any	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	que	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	estudio	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	math	2
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	pero	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	si	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	educacion	0
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	 	2
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	and	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	others	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	like	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	to	1
sp_lex_soc	C_0cbc48da706d4196bc8162456425d748	6	act	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	0	hola	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	1	si	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	1	,	2
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	1	tienes	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	1	algun	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	1	amigo	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	1	that	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	1	likes	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	1	gardening	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	1	?	2
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	2	no	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	2	tengo	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	2	amigo	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	2	that	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	2	likes	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	2	rompecabezas	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	3	a	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	3	tu	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	3	amigo	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	3	que	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	3	estudio	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	3	real	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	3	estate	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	3	,	2
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	3	le	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	3	gusta	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	3	gardening	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	3	?	2
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	4	tiens	2
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	4	amigo	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	4	q	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	4	estudio	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	4	japanese	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	4	?	2
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	5	tienes	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	5	amigo	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	5	that	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	5	likes	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	5	the	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	5	morning	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	5	?	2
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	6	no	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	6	,	2
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	6	what	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	6	about	1
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	6	derecho	0
en2sp_soc	C_f2a664e40d00416db22bfdb924cf731c	6	?	2
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	0	tengo	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	0	un	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	0	amigo	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	0	que	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	0	estudia	2
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	0	matematicas	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	0	and	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	0	two	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	0	who	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	0	likes	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	0	camping	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	1	no	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	1	tengo	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	1	any	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	1	friends	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	1	who	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	1	studied	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	1	education	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	i	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	have	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	one	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	friend	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	who	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	works	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	at	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	the	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	car	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	dealership	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	and	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	2	2
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	que	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	le	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	gusta	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	2	escribir	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	i	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	have	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	8	2
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	friends	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	who	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	studied	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	biology	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	y	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	uno	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	que	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	trabaja	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	en	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	una	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	3	fabrica	0
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	4	i	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	4	have	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	4	one	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	4	friend	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	4	who	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	4	likes	1
en2sp	C_5f6b041a0b364154ae6b9efce0378e14	4	viajar	0
en_lex	C_4dca675d219f432084afc253dd3708a6	0	hello	2
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	0	hola	0
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	1	i	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	1	do	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	1	not	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	1	have	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	1	a	0
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	1	friend	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	1	who	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	1	studied	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	1	astronomy	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	2	do	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	2	you	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	2	have	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	2	a	0
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	2	friend	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	2	that	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	2	likes	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	2	the	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	2	night	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	2	?	2
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	3	i	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	3	do	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	3	not	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	3	have	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	3	a	0
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	3	friend	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	3	who	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	3	likes	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	3	puzzles	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	4	i	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	4	do	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	4	not	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	4	have	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	4	a	0
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	4	friend	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	4	who	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	4	studied	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	4	biology	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	5	i	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	5	have	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	5	a	0
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	5	friend	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	5	who	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	5	studied	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	5	law	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	6	do	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	6	you	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	6	have	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	6	a	0
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	6	friend	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	6	who	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	6	studied	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	6	law	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	6	?	2
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	7	does	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	7	this	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	7	friend	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	7	like	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	7	acting	1
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	7	?	2
sp2en	C_16e7bf49dd6142ac89dc10f4b5e05115	8	si	0
en2sp	C_a4cbe92969814db085be4594b9eb9cec	0	peluqueria	0
en2sp	C_a4cbe92969814db085be4594b9eb9cec	0	or	1
en2sp	C_a4cbe92969814db085be4594b9eb9cec	0	park	1
en2sp	C_a4cbe92969814db085be4594b9eb9cec	0	?	2
en2sp	C_a4cbe92969814db085be4594b9eb9cec	1	si	0
en2sp	C_a4cbe92969814db085be4594b9eb9cec	1	lo	0
en2sp	C_a4cbe92969814db085be4594b9eb9cec	1	tengo	0
en2sp	C_a4cbe92969814db085be4594b9eb9cec	2	y	0
en2sp	C_a4cbe92969814db085be4594b9eb9cec	2	tu	0
en2sp	C_a4cbe92969814db085be4594b9eb9cec	2	my	1
en2sp	C_a4cbe92969814db085be4594b9eb9cec	2	friend	1
en2sp	C_a4cbe92969814db085be4594b9eb9cec	2	?	2
en2sp	C_a4cbe92969814db085be4594b9eb9cec	3	tiene	0
en2sp	C_a4cbe92969814db085be4594b9eb9cec	3	otro	0
